"DOI","publisher","type","created","created_year"
"10.1261/rna.071654.119","Cold Spring Harbor Laboratory","journal-article",2019-09-13,2019
"10.1093/bioinformatics/btz433","Oxford University Press (OUP)","journal-article",2019-05-24,2019
"10.15252/emmm.201910427","EMBO","journal-article",2019-10-01,2019
"10.1212/nxg.0000000000000310","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-02-12,2019
"10.1016/j.cell.2019.05.001","Elsevier BV","journal-article",2019-06-06,2019
"10.1126/sciadv.aaw1567","American Association for the Advancement of Science (AAAS)","journal-article",2019-04-17,2019
"10.1099/mgen.0.000260","Microbiology Society","journal-article",2019-04-04,2019
"10.1016/j.neuroimage.2019.116101","Elsevier BV","journal-article",2019-08-16,2019
"10.1101/gr.242222.118","Cold Spring Harbor Laboratory","journal-article",2019-01-25,2019
"10.1038/s41375-019-0402-3","Springer Science and Business Media LLC","journal-article",2019-02-13,2019
"10.1098/rstb.2018.0376","The Royal Society","journal-article",2019-04-22,2019
"10.1016/j.neurobiolaging.2019.08.017","Elsevier BV","journal-article",2019-08-26,2019
"10.1073/pnas.1906405116","Proceedings of the National Academy of Sciences","journal-article",2019-07-20,2019
"10.1126/science.aat5053","American Association for the Advancement of Science (AAAS)","journal-article",2019-03-01,2019
"10.1073/pnas.1900310116","Proceedings of the National Academy of Sciences","journal-article",2019-06-19,2019
"10.1186/s12898-019-0220-5","Springer Science and Business Media LLC","journal-article",2019-01-15,2019
"10.1073/pnas.1718518116","Proceedings of the National Academy of Sciences","journal-article",2019-03-26,2019
"10.1086/705993","University of Chicago Press","journal-article",2019-08-26,2019
"10.1016/j.schres.2019.08.021","Elsevier BV","journal-article",2019-08-30,2019
"10.1073/pnas.1904271116","Proceedings of the National Academy of Sciences","journal-article",2019-08-27,2019
"10.1093/brain/awz283","Oxford University Press (OUP)","journal-article",2019-09-05,2019
"10.1016/j.ygeno.2019.05.009","Elsevier BV","journal-article",2019-05-13,2019
"10.1016/j.biopsych.2019.04.034","Elsevier BV","journal-article",2019-05-11,2019
"10.1016/j.nicl.2019.101947","Elsevier BV","journal-article",2019-07-19,2019
"10.1016/j.molcel.2019.07.029","Elsevier BV","journal-article",2019-09-04,2019
"10.1212/wnl.0000000000008009","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-08-08,2019
"10.1073/pnas.1820447116","Proceedings of the National Academy of Sciences","journal-article",2019-06-04,2019
"10.1007/s10295-019-02140-2","Society for Mining, Metallurgy and Exploration Inc.","journal-article",2019-02-07,2019
"10.1093/hmg/ddz015","Oxford University Press (OUP)","journal-article",2019-01-14,2019
"10.1002/jmri.26794","Wiley","journal-article",2019-06-10,2019
"10.1016/j.neuroimage.2019.04.043","Elsevier BV","journal-article",2019-04-30,2019
"10.1016/j.immuni.2018.12.022","Elsevier BV","journal-article",2019-01-30,2019
"10.1016/j.ydbio.2019.02.008","Elsevier BV","journal-article",2019-02-27,2019
"10.1038/s41598-019-47952-5","Springer Science and Business Media LLC","journal-article",2019-08-12,2019
"10.1080/19491034.2019.1618175","Informa UK Limited","journal-article",2019-05-30,2019
"10.1038/s41588-019-0479-7","Springer Science and Business Media LLC","journal-article",2019-08-19,2019
"10.1016/j.vaccine.2019.05.022","Elsevier BV","journal-article",2019-05-20,2019
"10.1038/s41467-019-12316-0","Springer Science and Business Media LLC","journal-article",2019-09-25,2019
"10.3233/jad-190237","IOS Press","journal-article",2019-06-25,2019
"10.1098/rstb.2018.0431","The Royal Society","journal-article",2019-05-20,2019
"10.1161/circgen.118.002426","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-04-16,2019
"10.14309/ajg.0000000000000363","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-08-08,2019
"10.1038/s41467-019-08991-8","Springer Science and Business Media LLC","journal-article",2019-03-04,2019
"10.1007/s11302-018-9643-2","Springer Science and Business Media LLC","journal-article",2019-01-02,2019
"10.1073/pnas.1820541116","Proceedings of the National Academy of Sciences","journal-article",2019-04-09,2019
"10.1038/s41598-019-47405-z","Springer Science and Business Media LLC","journal-article",2019-07-31,2019
"10.1073/pnas.1813003116","Proceedings of the National Academy of Sciences","journal-article",2019-03-02,2019
"10.1098/rspb.2019.0111","The Royal Society","journal-article",2019-04-17,2019
"10.15252/embr.201847472","EMBO","journal-article",2019-08-12,2019
"10.1089/brain.2018.0654","Mary Ann Liebert Inc","journal-article",2019-06-22,2019
"10.1098/rstb.2018.0096","The Royal Society","journal-article",2019-03-25,2019
"10.1126/sciadv.aaw7006","American Association for the Advancement of Science (AAAS)","journal-article",2019-07-10,2019
"10.1016/j.ajhg.2019.05.001","Elsevier BV","journal-article",2019-05-30,2019
"10.1073/pnas.1820824116","Proceedings of the National Academy of Sciences","journal-article",2019-04-18,2019
"10.1111/evo.13786","Wiley","journal-article",2019-06-17,2019
"10.1016/j.celrep.2019.06.049","Elsevier BV","journal-article",2019-07-16,2019
"10.1073/pnas.1908790116","Proceedings of the National Academy of Sciences","journal-article",2019-08-06,2019
"10.1093/bioinformatics/btz420","Oxford University Press (OUP)","journal-article",2019-05-27,2019
"10.1126/scisignal.aaw8288","American Association for the Advancement of Science (AAAS)","journal-article",2019-09-24,2019
"10.1016/j.molcel.2019.07.039","Elsevier BV","journal-article",2019-09-12,2019
"10.1073/pnas.1810138116","Proceedings of the National Academy of Sciences","journal-article",2019-01-12,2019
"10.1038/s41419-019-1372-0","Springer Science and Business Media LLC","journal-article",2019-02-11,2019
"10.1016/j.devcel.2019.07.001","Elsevier BV","journal-article",2019-08-01,2019
"10.1016/j.devcel.2019.07.002","Elsevier BV","journal-article",2019-08-01,2019
"10.1126/sciadv.aaw3492","American Association for the Advancement of Science (AAAS)","journal-article",2019-09-04,2019
"10.1186/s40425-019-0556-6","BMJ","journal-article",2019-03-13,2019
"10.1098/rstb.2018.0228","The Royal Society","journal-article",2019-07-01,2019
"10.1139/apnm-2018-0850","Canadian Science Publishing","journal-article",2019-03-19,2019
"10.1098/rsbl.2018.0745","The Royal Society","journal-article",2019-05-08,2019
"10.1038/s41418-019-0385-7","Springer Science and Business Media LLC","journal-article",2019-07-08,2019
"10.1073/pnas.1821093116","Proceedings of the National Academy of Sciences","journal-article",2019-04-04,2019
"10.1098/rsbl.2018.0881","The Royal Society","journal-article",2019-04-24,2019
"10.1073/pnas.1821063116","Proceedings of the National Academy of Sciences","journal-article",2019-08-20,2019
"10.1007/s00239-018-9884-2","Springer Science and Business Media LLC","journal-article",2019-01-04,2019
"10.1083/jcb.201810061","Rockefeller University Press","journal-article",2019-04-15,2019
"10.1186/s12859-019-3036-6","Springer Science and Business Media LLC","journal-article",2019-08-30,2019
"10.1073/pnas.1820455116","Proceedings of the National Academy of Sciences","journal-article",2019-06-25,2019
"10.1016/j.celrep.2019.04.075","Elsevier BV","journal-article",2019-05-14,2019
"10.1016/j.cell.2019.01.017","Elsevier BV","journal-article",2019-02-10,2019
"10.1016/j.virol.2019.02.016","Elsevier BV","journal-article",2019-02-23,2019
"10.1111/febs.15002","Wiley","journal-article",2019-07-18,2019
"10.1073/pnas.1900475116","Proceedings of the National Academy of Sciences","journal-article",2019-07-03,2019
"10.1016/j.neubiorev.2019.04.011","Elsevier BV","journal-article",2019-05-27,2019
"10.1073/pnas.1900870116","Proceedings of the National Academy of Sciences","journal-article",2019-10-01,2019
"10.1534/genetics.118.301855","Genetics Society of America","journal-article",2019-01-01,2019
"10.1016/j.atherosclerosis.2019.03.011","Elsevier BV","journal-article",2019-03-18,2019
"10.1083/jcb.201812133","Rockefeller University Press","journal-article",2019-09-19,2019
"10.3835/plantgenome2019.03.0021","Wiley","journal-article",2019-09-05,2019
"10.1038/s41398-019-0384-y","Springer Science and Business Media LLC","journal-article",2019-02-14,2019
"10.1038/s41422-019-0143-x","Springer Science and Business Media LLC","journal-article",2019-02-06,2019
"10.2136/sssaj2019.03.0062","Wiley","journal-article",2019-08-01,2019
"10.1038/s41586-019-1102-x","Springer Science and Business Media LLC","journal-article",2019-04-10,2019
"10.1093/infdis/jiz209","Oxford University Press (OUP)","journal-article",2019-05-01,2019
"10.1073/pnas.1818707116","Proceedings of the National Academy of Sciences","journal-article",2019-04-20,2019
"10.1038/s41467-019-10568-4","Springer Science and Business Media LLC","journal-article",2019-06-14,2019
"10.1098/rsif.2019.0162","The Royal Society","journal-article",2019-08-07,2019
"10.1113/jp277725","Wiley","journal-article",2019-06-13,2019
"10.1073/pnas.1820754116","Proceedings of the National Academy of Sciences","journal-article",2019-04-20,2019
"10.1073/pnas.1809683116","Proceedings of the National Academy of Sciences","journal-article",2019-02-12,2019
"10.1038/s41525-019-0077-8","Springer Science and Business Media LLC","journal-article",2019-02-01,2019
"10.1111/gbb.12571","Wiley","journal-article",2019-04-01,2019
"10.1016/j.ajhg.2019.03.027","Elsevier BV","journal-article",2019-05-02,2019
"10.1126/sciadv.aaw3754","American Association for the Advancement of Science (AAAS)","journal-article",2019-04-24,2019
"10.1007/s00438-019-01568-6","Springer Science and Business Media LLC","journal-article",2019-04-20,2019
"10.1016/j.celrep.2019.06.053","Elsevier BV","journal-article",2019-07-16,2019
"10.1083/jcb.201812170","Rockefeller University Press","journal-article",2019-07-18,2019
"10.1016/j.neuroimage.2019.116152","Elsevier BV","journal-article",2019-09-01,2019
"10.1111/jpy.12932","Wiley","journal-article",2019-10-14,2019
"10.1016/j.jcrc.2019.07.020","Elsevier BV","journal-article",2019-07-30,2019
"10.1016/j.brs.2019.09.015","Elsevier BV","journal-article",2019-10-03,2019
"10.1111/evo.13793","Wiley","journal-article",2019-07-05,2019
"10.1093/bioinformatics/btz472","Oxford University Press (OUP)","journal-article",2019-06-06,2019
"10.1038/s41467-019-11634-7","Springer Science and Business Media LLC","journal-article",2019-08-14,2019
"10.1016/j.redox.2019.101316","Elsevier BV","journal-article",2019-09-03,2019
"10.1371/journal.pone.0221472","Public Library of Science (PLoS)","journal-article",2019-09-04,2019
"10.15252/embr.201847283","EMBO","journal-article",2019-05-13,2019
"10.1126/sciadv.aaw6490","American Association for the Advancement of Science (AAAS)","journal-article",2019-09-18,2019
"10.1182/bloodadvances.2018024539","American Society of Hematology","journal-article",2019-04-15,2019
"10.1038/s41418-019-0398-2","Springer Science and Business Media LLC","journal-article",2019-08-01,2019
"10.1073/pnas.1900343116","Proceedings of the National Academy of Sciences","journal-article",2019-04-24,2019
"10.1073/pnas.1900430116","Proceedings of the National Academy of Sciences","journal-article",2019-06-13,2019
"10.1098/rspb.2019.1359","The Royal Society","journal-article",2019-10-02,2019
"10.1111/jsr.12901","Wiley","journal-article",2019-09-13,2019
"10.1038/s41436-019-0576-0","Springer Science and Business Media LLC","journal-article",2019-07-01,2019
"10.1016/j.funeco.2019.06.006","Elsevier BV","journal-article",2019-07-09,2019
"10.1073/pnas.1822062116","Proceedings of the National Academy of Sciences","journal-article",2019-04-27,2019
"10.1016/j.brs.2019.10.002","Elsevier BV","journal-article",2019-10-07,2019
"10.1073/pnas.1813416116","Proceedings of the National Academy of Sciences","journal-article",2019-05-07,2019
"10.1073/pnas.1821945116","Proceedings of the National Academy of Sciences","journal-article",2019-05-24,2019
"10.1085/jgp.201812210","Rockefeller University Press","journal-article",2019-06-21,2019
"10.1073/pnas.1900416116","Proceedings of the National Academy of Sciences","journal-article",2019-07-09,2019
"10.1073/pnas.1901805116","Proceedings of the National Academy of Sciences","journal-article",2019-07-16,2019
"10.1073/pnas.1900441116","Proceedings of the National Academy of Sciences","journal-article",2019-05-09,2019
"10.1038/s41396-019-0499-4","Springer Science and Business Media LLC","journal-article",2019-09-09,2019
"10.1016/j.celrep.2019.08.104","Elsevier BV","journal-article",2019-10-08,2019
"10.1016/j.neuroimage.2019.05.067","Elsevier BV","journal-article",2019-05-29,2019
"10.1073/pnas.1901759116","Proceedings of the National Academy of Sciences","journal-article",2019-09-24,2019
"10.15252/embr.201948269","EMBO","journal-article",2019-07-09,2019
"10.1186/s12882-019-1519-3","Springer Science and Business Media LLC","journal-article",2019-08-27,2019
"10.1186/s12859-019-2865-7","Springer Science and Business Media LLC","journal-article",2019-05-08,2019
"10.1261/rna.070870.119","Cold Spring Harbor Laboratory","journal-article",2019-08-28,2019
"10.1073/pnas.1901314116","Proceedings of the National Academy of Sciences","journal-article",2019-07-24,2019
"10.1016/j.ajhg.2019.05.018","Elsevier BV","journal-article",2019-06-20,2019
"10.1126/science.aau5870","American Association for the Advancement of Science (AAAS)","journal-article",2019-03-14,2019
"10.1073/pnas.1900751116","Proceedings of the National Academy of Sciences","journal-article",2019-07-02,2019
"10.1016/j.toxlet.2019.04.019","Elsevier BV","journal-article",2019-04-30,2019
"10.1073/pnas.1900784116","Proceedings of the National Academy of Sciences","journal-article",2019-08-27,2019
"10.12688/wellcomeopenres.15232.1","F1000 Research Ltd","journal-article",2019-08-09,2019
"10.1016/j.neuroimage.2019.116175","Elsevier BV","journal-article",2019-09-06,2019
"10.1111/evo.13771","Wiley","journal-article",2019-05-28,2019
"10.1073/pnas.1900714116","Proceedings of the National Academy of Sciences","journal-article",2019-08-20,2019
"10.1098/rstb.2018.0335","The Royal Society","journal-article",2019-08-12,2019
"10.1016/j.jmb.2019.06.012","Elsevier BV","journal-article",2019-06-24,2019
"10.1016/j.neubiorev.2019.04.021","Elsevier BV","journal-article",2019-04-30,2019
"10.1098/rspb.2019.1608","The Royal Society","journal-article",2019-09-18,2019
"10.1098/rspb.2019.1062","The Royal Society","journal-article",2019-09-04,2019
"10.1016/j.funeco.2019.04.002","Elsevier BV","journal-article",2019-06-05,2019
"10.1164/rccm.201901-0016oc","American Thoracic Society","journal-article",2019-06-05,2019
"10.1111/evo.13785","Wiley","journal-article",2019-06-17,2019
"10.1073/pnas.1821932116","Proceedings of the National Academy of Sciences","journal-article",2019-06-18,2019
"10.1161/circgen.119.002464","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-05-21,2019
"10.1126/sciadv.aaw6671","American Association for the Advancement of Science (AAAS)","journal-article",2019-09-25,2019
"10.15252/embj.2019101704","EMBO","journal-article",2019-08-20,2019
"10.1105/tpc.19.00047","American Society of Plant Biologists (ASPB)","journal-article",2019-05-07,2019
"10.1098/rstb.2018.0302","The Royal Society","journal-article",2019-04-08,2019
"10.1073/pnas.1906484116","Proceedings of the National Academy of Sciences","journal-article",2019-10-15,2019
"10.1016/j.neuroimage.2019.116014","Elsevier BV","journal-article",2019-07-15,2019
"10.1016/j.bbr.2019.112005","Elsevier BV","journal-article",2019-06-02,2019
"10.1073/pnas.1903781116","Proceedings of the National Academy of Sciences","journal-article",2019-05-28,2019
"10.1016/j.celrep.2019.04.038","Elsevier BV","journal-article",2019-05-14,2019
"10.1080/19336950.2019.1586046","Informa UK Limited","journal-article",2019-03-19,2019
"10.1073/pnas.1822137116","Proceedings of the National Academy of Sciences","journal-article",2019-04-09,2019
"10.1098/rstb.2018.0234","The Royal Society","journal-article",2019-06-03,2019
"10.1016/j.neurobiolaging.2019.08.003","Elsevier BV","journal-article",2019-08-09,2019
"10.15252/embj.2018101323","EMBO","journal-article",2019-09-26,2019
"10.1152/jn.00159.2019","American Physiological Society","journal-article",2019-09-25,2019
"10.1098/rspb.2019.0040","The Royal Society","journal-article",2019-03-27,2019
"10.1016/j.neuroimage.2019.02.013","Elsevier BV","journal-article",2019-02-10,2019
"10.1109/access.2019.2940161","Institute of Electrical and Electronics Engineers (IEEE)","journal-article",2019-09-10,2019
"10.1016/j.cell.2019.05.036","Elsevier BV","journal-article",2019-06-20,2019
"10.1098/rstb.2018.0246","The Royal Society","journal-article",2019-06-03,2019
"10.1084/jem.20190293","Rockefeller University Press","journal-article",2019-05-15,2019
"10.1098/rsif.2019.0182","The Royal Society","journal-article",2019-07-10,2019
"10.1074/mcp.ra119.001702","American Society for Biochemistry & Molecular Biology (ASBMB)","journal-article",2019-09-27,2019
"10.1016/j.biopsych.2018.02.1031","Elsevier BV","journal-article",2018-04-09,2018
"10.1093/bioinformatics/btz642","Oxford University Press (OUP)","journal-article",2019-08-15,2019
"10.1098/rstb.2019.0035","The Royal Society","journal-article",2019-06-17,2019
"10.1016/j.celrep.2019.06.046","Elsevier BV","journal-article",2019-07-16,2019
"10.7717/peerj.7733","PeerJ","journal-article",2019-09-25,2019
"10.1016/j.agsy.2019.102671","Elsevier BV","journal-article",2019-08-12,2019
"10.1016/j.bbrc.2019.02.025","Elsevier BV","journal-article",2019-02-10,2019
"10.3168/jds.2019-16405","American Dairy Science Association","journal-article",2019-09-25,2019
"10.3835/plantgenome2019.01.0002","Wiley","journal-article",2019-08-15,2019
"10.1016/j.jmb.2019.06.003","Elsevier BV","journal-article",2019-06-17,2019
"10.1128/aac.00092-19","American Society for Microbiology","journal-article",2019-06-21,2019
"10.1016/j.ajhg.2019.05.020","Elsevier BV","journal-article",2019-07-18,2019
"10.1186/s12862-019-1385-4","Springer Science and Business Media LLC","journal-article",2019-02-18,2019
"10.1098/rsob.190020","The Royal Society","journal-article",2019-05-29,2019
"10.1002/bit.27162","Wiley","journal-article",2019-09-10,2019
"10.1016/j.ajhg.2019.06.012","Elsevier BV","journal-article",2019-08-01,2019
"10.1016/j.neuroimage.2019.116129","Elsevier BV","journal-article",2019-08-25,2019
"10.1038/s41386-019-0349-0","Springer Science and Business Media LLC","journal-article",2019-02-22,2019
"10.1523/jneurosci.0583-19.2019","Society for Neuroscience","journal-article",2019-10-11,2019
"10.1093/bioinformatics/btz587","Oxford University Press (OUP)","journal-article",2019-07-24,2019
"10.1126/science.aaw2619","American Association for the Advancement of Science (AAAS)","journal-article",2019-09-03,2019
"10.3762/bjnano.10.51","Beilstein Institut","journal-article",2019-02-19,2019
"10.1073/pnas.1901176116","Proceedings of the National Academy of Sciences","journal-article",2019-04-09,2019
"10.1073/pnas.1900672116","Proceedings of the National Academy of Sciences","journal-article",2019-05-31,2019
"10.1016/j.neunet.2019.09.034","Elsevier BV","journal-article",2019-09-28,2019
"10.1093/gbe/evz134","Oxford University Press (OUP)","journal-article",2019-06-20,2019
"10.1104/pp.19.00541","American Society of Plant Biologists (ASPB)","journal-article",2019-06-27,2019
"10.1073/pnas.1818290116","Proceedings of the National Academy of Sciences","journal-article",2019-03-26,2019
"10.1016/j.neuroimage.2019.116151","Elsevier BV","journal-article",2019-09-04,2019
"10.1038/s41592-019-0503-y","Springer Science and Business Media LLC","journal-article",2019-08-05,2019
"10.1097/ede.0000000000001096","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-08-30,2019
"10.1016/j.buildenv.2019.106289","Elsevier BV","journal-article",2019-07-19,2019
"10.1093/nar/gkz799","Oxford University Press (OUP)","journal-article",2019-09-11,2019
"10.1099/mgen.0.000271","Microbiology Society","journal-article",2019-05-20,2019
"10.1002/ejp.1449","Wiley","journal-article",2019-06-28,2019
"10.1126/science.aaw9128","American Association for the Advancement of Science (AAAS)","journal-article",2019-06-20,2019
"10.1016/j.jneumeth.2019.108421","Elsevier BV","journal-article",2019-09-18,2019
"10.1016/j.cell.2019.07.042","Elsevier BV","journal-article",2019-09-05,2019
"10.1016/j.dcn.2019.100711","Elsevier BV","journal-article",2019-10-01,2019
"10.1084/jem.20190287","Rockefeller University Press","journal-article",2019-04-12,2019
"10.1016/j.celrep.2019.08.037","Elsevier BV","journal-article",2019-09-17,2019
"10.1037/xge0000641","American Psychological Association (APA)","journal-article",2019-08-05,2019
"10.1111/jbi.13623","Wiley","journal-article",2019-06-10,2019
"10.1073/pnas.1901346116","Proceedings of the National Academy of Sciences","journal-article",2019-05-21,2019
"10.1016/j.cell.2019.07.038","Elsevier BV","journal-article",2019-08-22,2019
"10.1073/pnas.1902510116","Proceedings of the National Academy of Sciences","journal-article",2019-04-16,2019
"10.1083/jcb.201901077","Rockefeller University Press","journal-article",2019-08-16,2019
"10.1097/phm.0000000000001281","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-07-29,2019
"10.1007/s12035-019-01711-9","Springer Science and Business Media LLC","journal-article",2019-07-29,2019
"10.1098/rsbl.2019.0070","The Royal Society","journal-article",2019-05-01,2019
"10.1016/j.ajhg.2019.04.016","Elsevier BV","journal-article",2019-05-30,2019
"10.1186/s12920-019-0549-9","Springer Science and Business Media LLC","journal-article",2019-06-17,2019
"10.1111/1755-0998.13057","Wiley","journal-article",2019-07-11,2019
"10.1002/pro.3678","Wiley","journal-article",2019-07-12,2019
"10.1099/mic.0.000861","Microbiology Society","journal-article",2019-10-08,2019
"10.1038/s41419-019-1938-x","Springer Science and Business Media LLC","journal-article",2019-09-20,2019
"10.1371/journal.pntd.0007241","Public Library of Science (PLoS)","journal-article",2019-08-21,2019
"10.1161/circgen.119.002481","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-06-18,2019
"10.1016/j.ajhg.2019.07.001","Elsevier BV","journal-article",2019-07-25,2019
"10.1038/s41598-019-45356-z","Springer Science and Business Media LLC","journal-article",2019-06-20,2019
"10.1016/j.neuroimage.2019.116278","Elsevier BV","journal-article",2019-10-12,2019
"10.1016/j.neuroimage.2019.06.016","Elsevier BV","journal-article",2019-06-11,2019
"10.1074/jbc.m117.809657","American Society for Biochemistry & Molecular Biology (ASBMB)","journal-article",2017-11-06,2017
"10.1002/humu.23826","Wiley","journal-article",2019-05-30,2019
"10.1016/j.jneumeth.2019.108319","Elsevier BV","journal-article",2019-10-01,2019
"10.1126/science.aax1318","American Association for the Advancement of Science (AAAS)","journal-article",2019-08-29,2019
"10.1083/jcb.201902011","Rockefeller University Press","journal-article",2019-06-21,2019
"10.1242/jcs.203414","The Company of Biologists","journal-article",2017-09-12,2017
"10.1002/anie.201907410","Wiley","journal-article",2019-07-11,2019
"10.1098/rsfs.2019.0016","The Royal Society","journal-article",2019-08-16,2019
"10.1093/molbev/msz118","Oxford University Press (OUP)","journal-article",2019-05-07,2019
"10.1073/pnas.1902443116","Proceedings of the National Academy of Sciences","journal-article",2019-08-02,2019
"10.1136/jclinpath-2019-205764","BMJ","journal-article",2019-07-26,2019
"10.1073/pnas.1902849116","Proceedings of the National Academy of Sciences","journal-article",2019-10-08,2019
"10.1073/pnas.1902639116","Proceedings of the National Academy of Sciences","journal-article",2019-05-23,2019
"10.1073/pnas.1902178116","Proceedings of the National Academy of Sciences","journal-article",2019-08-14,2019
"10.1016/j.bpj.2018.11.739","Elsevier BV","journal-article",2019-02-15,2019
"10.1002/humu.23822","Wiley","journal-article",2019-06-18,2019
"10.1098/rspb.2019.0486","The Royal Society","journal-article",2019-07-10,2019
"10.1126/sciadv.aax0396","American Association for the Advancement of Science (AAAS)","journal-article",2019-07-31,2019
"10.1073/pnas.1902823116","Proceedings of the National Academy of Sciences","journal-article",2019-10-01,2019
"10.1111/ejn.14516","Wiley","journal-article",2019-07-16,2019
"10.1126/sciadv.aaw1822","American Association for the Advancement of Science (AAAS)","journal-article",2019-08-28,2019
"10.1016/j.neuroimage.2019.116211","Elsevier BV","journal-article",2019-09-20,2019
"10.1093/cercor/bhz081","Oxford University Press (OUP)","journal-article",2019-04-16,2019
"10.1083/jcb.201902061","Rockefeller University Press","journal-article",2019-06-21,2019
"10.1073/pnas.1901788116","Proceedings of the National Academy of Sciences","journal-article",2019-04-18,2019
"10.1016/j.bpj.2019.06.026","Elsevier BV","journal-article",2019-07-02,2019
"10.1126/science.aav9199","American Association for the Advancement of Science (AAAS)","journal-article",2019-09-03,2019
"10.1083/jcb.201902028","Rockefeller University Press","journal-article",2019-09-05,2019
"10.1073/pnas.1903282116","Proceedings of the National Academy of Sciences","journal-article",2019-05-07,2019
"10.1098/rstb.2018.0382","The Royal Society","journal-article",2019-04-22,2019
"10.1083/jcb.201902117","Rockefeller University Press","journal-article",2019-08-08,2019
"10.1111/psyp.13480","Wiley","journal-article",2019-10-01,2019
"10.1016/j.neuroimage.2019.07.013","Elsevier BV","journal-article",2019-07-09,2019
"10.1109/tbme.2019.2923146","Institute of Electrical and Electronics Engineers (IEEE)","journal-article",2019-06-17,2019
"10.1016/j.neuroimage.2019.05.052","Elsevier BV","journal-article",2019-06-06,2019
"10.1085/jgp.201912421","Rockefeller University Press","journal-article",2019-08-13,2019
"10.1083/jcb.201902143","Rockefeller University Press","journal-article",2019-06-11,2019
"10.1105/tpc.19.00367","American Society of Plant Biologists (ASPB)","journal-article",2019-07-03,2019
"10.1126/sciadv.aaw8651","American Association for the Advancement of Science (AAAS)","journal-article",2019-10-02,2019
"10.1073/pnas.1903020116","Proceedings of the National Academy of Sciences","journal-article",2019-07-20,2019
"10.1016/j.molcel.2019.06.031","Elsevier BV","journal-article",2019-08-01,2019
"10.1016/j.biopsych.2019.06.029","Elsevier BV","journal-article",2019-07-11,2019
"10.1186/s13007-019-0493-x","Springer Science and Business Media LLC","journal-article",2019-09-18,2019
"10.1098/rsif.2019.0382","The Royal Society","journal-article",2019-08-21,2019
"10.1016/j.jneumeth.2019.108423","Elsevier BV","journal-article",2019-09-05,2019
"10.1105/tpc.19.00132","American Society of Plant Biologists (ASPB)","journal-article",2019-04-26,2019
"10.1080/19336950.2019.1605813","Informa UK Limited","journal-article",2019-04-23,2019
"10.1515/tnsci-2019-0030","Walter de Gruyter GmbH","journal-article",2019-08-09,2019
"10.1515/cmb-2019-0001","Walter de Gruyter GmbH","journal-article",2019-05-30,2019
"10.15252/msb.20198871","EMBO","journal-article",2019-09-24,2019
"10.1038/s41396-019-0511-z","Springer Science and Business Media LLC","journal-article",2019-10-02,2019
"10.15252/embj.2018101168","EMBO","journal-article",2019-06-07,2019
"10.1098/rspb.2019.0443","The Royal Society","journal-article",2019-05-01,2019
"10.1084/jem.20190414","Rockefeller University Press","journal-article",2019-07-23,2019
"10.1093/molbev/msz221","Oxford University Press (OUP)","journal-article",2019-10-01,2019
"10.1038/s41436-019-0560-8","Springer Science and Business Media LLC","journal-article",2019-05-30,2019
"10.1073/pnas.1907214116","Proceedings of the National Academy of Sciences","journal-article",2019-07-10,2019
"10.1093/nar/gkz543","Oxford University Press (OUP)","journal-article",2019-06-08,2019
"10.1016/j.csbj.2019.06.020","Elsevier BV","journal-article",2019-06-21,2019
"10.1098/rsos.190319","The Royal Society","journal-article",2019-07-24,2019
"10.1016/j.jmb.2019.07.019","Elsevier BV","journal-article",2019-07-17,2019
"10.1073/pnas.1910962116","Proceedings of the National Academy of Sciences","journal-article",2019-08-20,2019
"10.1074/mcp.tir119.001560","American Society for Biochemistry & Molecular Biology (ASBMB)","journal-article",2019-08-31,2019
"10.3389/fimmu.2019.01315","Frontiers Media SA","journal-article",2019-06-11,2019
"10.1016/j.nano.2019.102072","Elsevier BV","journal-article",2019-08-01,2019
"10.1016/j.cell.2019.09.004","Elsevier BV","journal-article",2019-10-03,2019
"10.1126/sciadv.aax2358","American Association for the Advancement of Science (AAAS)","journal-article",2019-08-07,2019
"10.1073/pnas.1907567116","Proceedings of the National Academy of Sciences","journal-article",2019-10-08,2019
"10.1093/molbev/msz199","Oxford University Press (OUP)","journal-article",2019-08-28,2019
"10.1038/s41397-019-0102-4","Springer Science and Business Media LLC","journal-article",2019-10-15,2019
"10.23736/s0022-4707.19.09834-7","Edizioni Minerva Medica","journal-article",2020-01-14,2020
"10.1016/j.jmb.2019.08.002","Elsevier BV","journal-article",2019-09-03,2019
"10.1126/science.aaw1219","American Association for the Advancement of Science (AAAS)","journal-article",2019-03-28,2019
"10.1126/science.aax1971","American Association for the Advancement of Science (AAAS)","journal-article",2019-09-05,2019
"10.1073/pnas.1812069116","Proceedings of the National Academy of Sciences","journal-article",2019-05-17,2019
"10.1126/sciadv.aax2476","American Association for the Advancement of Science (AAAS)","journal-article",2019-08-28,2019
"10.1163/22134808-20191458","Brill","journal-article",2019-08-14,2019
"10.1083/jcb.201903124","Rockefeller University Press","journal-article",2019-08-06,2019
